WAVEHEIGHT,WAVEDFROM,WAVEPERIOD,LAT,LNG,TIME,SEANAME,RISK,CELLSYSID
0.7,北,4,8.75,117.25,2020-3-6 14:00,南海东南部,5.6,08117A
0.9,东东南,3.4,8.25,104.25,2020-3-6 14:00,,7.2,08104C
1.1,东东北,4.4,6.75,105.25,2020-3-6 14:00,,8.8,06105A
1.2,东东北,4.5,6.75,105.75,2020-3-6 14:00,,9.6,06105B
1.3,东东北,4.7,6.75,106.25,2020-3-6 14:00,,10.4,06106A
1.2,东北,5.3,5.25,108.25,2020-3-6 14:00,南海西南部,9.6,05108C
1.2,东北,5.4,5.25,108.75,2020-3-6 14:00,南海西南部,9.6,05108D
0.8,北东北,5.4,3.75,110.25,2020-3-6 14:00,南海西南部,6.4,03110A
0.8,北东北,5.4,3.75,110.75,2020-3-6 14:00,南海西南部,6.4,03110B
1.4,东东北,4.5,10.25,107.75,2020-3-6 14:00,,11.2,10107D
1.4,东东北,4.5,10.25,108.25,2020-3-6 14:00,,11.2,10108C
1.3,东北,4.5,10.25,108.75,2020-3-6 14:00,,10.4,10108D
0.8,东东南,3.4,8.25,104.75,2020-3-6 14:00,,6.4,08104D
0.9,东,3.5,8.25,105.25,2020-3-6 14:00,,7.2,08105C
0.9,东,3.7,8.25,105.75,2020-3-6 14:00,,7.2,08105D
1.4,东北,4.8,6.75,106.75,2020-3-6 14:00,,11.2,06106B
1.4,东北,5,6.75,107.25,2020-3-6 14:00,,11.2,06107A
1.2,北东北,5.4,5.25,109.25,2020-3-6 14:00,南海西南部,9.6,05109C
1.1,北东北,5.4,5.25,109.75,2020-3-6 14:00,南海西南部,8.8,05109D
1,北东北,5.1,5.25,110.25,2020-3-6 14:00,南海西南部,8,05110C
0.8,北东北,5.7,3.75,111.25,2020-3-6 14:00,南海西南部,6.4,03111A
0.7,北东北,4.1,3.75,112.75,2020-3-6 14:00,南海西南部,5.6,03112B
0.6,北,3.8,3.75,113.25,2020-3-6 14:00,南海西南部,4.8,03113A
1.4,东北,4.7,10.25,109.25,2020-3-6 14:00,南海西南部,11.2,10109C
1.4,东北,4.7,10.25,109.75,2020-3-6 14:00,南海西南部,11.2,10109D
1.3,东北,4.7,10.25,110.25,2020-3-6 14:00,南海西南部,10.4,10110C
1,东,4,8.25,106.25,2020-3-6 14:00,,8,08106C
1.2,东东北,4.7,8.25,106.75,2020-3-6 14:00,,9.6,08106D
1.4,东东北,4.9,8.25,107.25,2020-3-6 14:00,,11.2,08107C
1.4,东北,5.1,6.75,107.75,2020-3-6 14:00,南海西南部,11.2,06107B
1.4,东北,5.2,6.75,108.25,2020-3-6 14:00,南海西南部,11.2,06108A
1.4,东北,5.1,6.75,108.75,2020-3-6 14:00,南海西南部,11.2,06108B
0.8,北东北,4.3,5.25,113.75,2020-3-6 14:00,南海西南部,6.4,05113D
0.8,北东北,4.3,5.25,114.25,2020-3-6 14:00,南海西南部,6.4,05114C
0.7,北,4.3,5.25,114.75,2020-3-6 14:00,南海西南部,5.6,05114D
0.8,北东北,4.5,3.25,106.75,2020-3-6 14:00,,6.4,03106D
0.6,北东北,3.7,3.25,107.25,2020-3-6 14:00,,4.8,03107C
0.5,东北,3.3,3.25,107.75,2020-3-6 14:00,,4,03107D
0.7,东北,4.9,3.25,108.25,2020-3-6 14:00,,5.6,03108C
0.8,北西北,4.4,10.25,118.25,2020-3-6 14:00,南海东南部,6.4,10118C
0.6,北西北,4,10.25,118.75,2020-3-6 14:00,南海东南部,4.8,10118D
0.1,东,3,10.25,119.75,2020-3-6 14:00,,0.8,10119D
1.4,东北,4.9,8.25,107.75,2020-3-6 14:00,,11.2,08107D
1.4,东北,4.9,8.25,108.25,2020-3-6 14:00,南海西南部,11.2,08108C
1.5,东北,4.9,8.25,108.75,2020-3-6 14:00,南海西南部,12,08108D
0.7,北东北,4.8,6.75,115.25,2020-3-6 14:00,南海东南部,5.6,06115A
0.7,北东北,5.1,6.75,115.75,2020-3-6 14:00,南海东南部,5.6,06115B
1,东东北,4.4,6.25,104.25,2020-3-6 14:00,,8,06104C
0.2,西,1.4,5.25,115.25,2020-3-6 14:00,,1.6,05115C
0.9,东北,4.7,4.75,104.25,2020-3-6 14:00,,7.2,04104A
1,东北,4.9,4.75,104.75,2020-3-6 14:00,,8,04104B
0.9,北东北,5.5,3.25,108.75,2020-3-6 14:00,,7.2,03108D
0.8,北东北,5.4,3.25,109.25,2020-3-6 14:00,,6.4,03109C
0.8,北东北,5,3.25,109.75,2020-3-6 14:00,,6.4,03109D
0.9,东东北,3.5,10.25,120.25,2020-3-6 14:00,,7.2,10120C
1,北东北,3.4,10.25,120.75,2020-3-6 14:00,,8,10120D
1.3,北东北,4.2,10.25,121.25,2020-3-6 14:00,,10.4,10121C
0.7,北东北,4.6,8.25,116.25,2020-3-6 14:00,南海东南部,5.6,08116C
0.8,北,4.5,8.25,116.75,2020-3-6 14:00,南海东南部,6.4,08116D
0.2,西北,1.4,8.25,117.25,2020-3-6 14:00,南海东南部,1.6,08117C
1,东东北,4.5,6.25,104.75,2020-3-6 14:00,,8,06104D
1.1,东东北,4.6,6.25,105.25,2020-3-6 14:00,,8.8,06105C
1.2,东东北,4.6,6.25,105.75,2020-3-6 14:00,,9.6,06105D
1.3,东北,4.7,6.25,106.25,2020-3-6 14:00,,10.4,06106C
1.1,东北,5.3,4.75,105.25,2020-3-6 14:00,,8.8,04105A
1.1,东北,5.5,4.75,105.75,2020-3-6 14:00,,8.8,04105B
1.1,东北,5.6,4.75,106.25,2020-3-6 14:00,,8.8,04106A
0.8,北东北,4.9,3.25,110.25,2020-3-6 14:00,南海西南部,6.4,03110C
0.8,北东北,5,3.25,110.75,2020-3-6 14:00,南海西南部,6.4,03110D
0.9,东,3.7,9.75,106.75,2020-3-6 14:00,,7.2,09106B
1.4,东东北,4.5,9.75,107.25,2020-3-6 14:00,,11.2,09107A
1.4,东东北,4.7,9.75,107.75,2020-3-6 14:00,,11.2,09107B
0.5,东东北,3.4,8.25,117.75,2020-3-6 14:00,,4,08117D
0.9,东,3.8,7.75,104.25,2020-3-6 14:00,,7.2,07104A
1,东,3.8,7.75,104.75,2020-3-6 14:00,,8,07104B
1.4,东北,4.8,6.25,106.75,2020-3-6 14:00,,11.2,06106D
1.4,东北,5,6.25,107.25,2020-3-6 14:00,,11.2,06107C
1.5,东北,5.1,6.25,107.75,2020-3-6 14:00,南海西南部,12,06107D
1.2,东北,5.7,4.75,106.75,2020-3-6 14:00,,9.6,04106B
1.2,东北,5.4,4.75,107.25,2020-3-6 14:00,,9.6,04107A
1.1,东北,5.3,4.75,107.75,2020-3-6 14:00,,8.8,04107B
0.8,北东北,5,3.25,111.25,2020-3-6 14:00,南海西南部,6.4,03111C
0.7,北东北,4.7,3.25,111.75,2020-3-6 14:00,南海西南部,5.6,03111D
0.6,北东北,4.6,3.25,112.25,2020-3-6 14:00,南海西南部,4.8,03112C
1.4,东东北,4.7,9.75,108.25,2020-3-6 14:00,,11.2,09108A
1.3,东北,4.5,9.75,108.75,2020-3-6 14:00,,10.4,09108B
1.4,东北,4.8,9.75,109.25,2020-3-6 14:00,南海西南部,11.2,09109A
1,东,3.9,7.75,105.25,2020-3-6 14:00,,8,07105A
1.1,东,4.2,7.75,105.75,2020-3-6 14:00,,8.8,07105B
1.2,东东北,4.5,7.75,106.25,2020-3-6 14:00,,9.6,07106A
1.4,东北,5.1,6.25,108.25,2020-3-6 14:00,南海西南部,11.2,06108C
1.4,东北,5.1,6.25,108.75,2020-3-6 14:00,南海西南部,11.2,06108D
1.2,东北,5.2,4.75,108.25,2020-3-6 14:00,南海西南部,9.6,04108A
1.1,东北,5.3,4.75,108.75,2020-3-6 14:00,南海西南部,8.8,04108B
1.1,北东北,5.3,4.75,109.25,2020-3-6 14:00,南海西南部,8.8,04109A
0.5,北,4,3.25,112.75,2020-3-6 14:00,,4,03112D
0.8,北东北,3.8,2.75,106.75,2020-3-6 14:00,,6.4,02106A
0.6,北东北,3.4,2.75,107.25,2020-3-6 14:00,,4.8,02107A
1.4,东北,4.8,9.75,109.75,2020-3-6 14:00,南海西南部,11.2,09109B
0.7,北,4.2,9.75,117.75,2020-3-6 14:00,南海东南部,5.6,09117B
0.6,北,4,9.75,118.25,2020-3-6 14:00,南海东南部,4.8,09118A
1.3,东东北,4.8,7.75,106.75,2020-3-6 14:00,,10.4,07106B
1.4,东东北,4.9,7.75,107.25,2020-3-6 14:00,,11.2,07107A
1.4,东北,5,7.75,107.75,2020-3-6 14:00,,11.2,07107B
1.3,东北,5,6.25,109.25,2020-3-6 14:00,南海西南部,10.4,06109C
0.7,北东北,4.8,6.25,114.75,2020-3-6 14:00,南海东南部,5.6,06114D
0.6,北东北,4.8,6.25,115.25,2020-3-6 14:00,南海东南部,4.8,06115C
1,北东北,5.3,4.75,109.75,2020-3-6 14:00,南海西南部,8,04109B
1,北东北,5.4,4.75,110.25,2020-3-6 14:00,南海西南部,8,04110A
0.9,北东北,5.2,4.75,110.75,2020-3-6 14:00,南海西南部,7.2,04110B
0.7,东北,3.6,2.75,107.75,2020-3-6 14:00,,5.6,02107B
0.8,北东北,5,2.75,108.25,2020-3-6 14:00,,6.4,02108A
0.3,北,2.4,2.75,108.75,2020-3-6 14:00,,2.4,02108B
0.8,东东北,4,11.75,120.75,2020-3-6 14:00,,6.4,11120B
1.4,东北,3.9,11.75,121.25,2020-3-6 14:00,,11.2,11121A
1.4,东北,4.4,11.25,109.25,2020-3-6 14:00,,11.2,11109C
1.3,东北,4.5,11.25,109.75,2020-3-6 14:00,南海西南部,10.4,11109D
